galaxy_id,radius_arcsec,mu_r,muerr_r,ellipticity
WALLABY J124947+035042,1.4566983361349666,22.154881594890945,0.009426395893250812,0.3910495123848729
WALLABY J124947+035042,1.6023681697484635,22.180041205004486,0.01029363016606187,0.383153697007358
WALLABY J124947+035042,1.7626049867233098,22.20455826326957,0.010629579349000483,0.3878091372270832
WALLABY J124947+035042,1.938865485395641,22.233630404828403,0.012190383025059643,0.3258540067266251
WALLABY J124947+035042,2.1327520339352053,22.26989116273323,0.019786507523896973,0.21678955300322544
WALLABY J124947+035042,2.346027237328726,22.27836159665295,0.021600408656916318,0.17008951173667575
WALLABY J124947+035042,2.580629961061599,22.296505796719707,0.024717598366827836,0.17381271707262097
WALLABY J124947+035042,2.8386929571677584,22.325350878910996,0.02717930479984033,0.1837004503290236
WALLABY J124947+035042,3.1225622528845345,22.351795563878042,0.026253294706124516,0.17602040845706013
WALLABY J124947+035042,3.4348184781729882,22.395803940760423,0.025709947655893847,0.1699860156137461
WALLABY J124947+035042,3.7783003259902874,22.39861551463332,0.023539195450658204,0.1718377895844444
WALLABY J124947+035042,4.156130358589317,22.431188298525143,0.028416270090720282,0.1705631566216772
WALLABY J124947+035042,4.571743394448249,22.457336506623456,0.02927857366858359,0.17008751081548512
WALLABY J124947+035042,5.028917733893073,22.489573274362222,0.0281099973914818,0.19160532788652346
WALLABY J124947+035042,5.531809507282381,22.49091971080348,0.02610664261203235,0.23817293371050974
WALLABY J124947+035042,6.08499045801062,22.537461177555684,0.026165407916813592,0.2626199835668361
WALLABY J124947+035042,6.693489503811683,22.680011258226592,0.025065990796003204,0.24588653314108572
WALLABY J124947+035042,7.36283845419285,22.823599462370368,0.028041919206961554,0.2213897836143271
WALLABY J124947+035042,8.099122299612137,23.026383609754546,0.022593832724781694,0.19972952289608537
WALLABY J124947+035042,8.90903452957335,23.2402523098702,0.02866176788813131,0.18226947617040362
WALLABY J124947+035042,9.799937982530686,23.398344297545165,0.02891187075402367,0.17178795185762585
WALLABY J124947+035042,10.779931780783755,23.588367091921647,0.025789973247698064,0.16949215275614682
WALLABY J124947+035042,11.857924958862132,23.748701529049896,0.027050157982948592,0.16815111884210826
WALLABY J124947+035042,13.043717454748347,23.85984483612907,0.01723051475384855,0.16190490021212045
WALLABY J124947+035042,14.348089200223182,24.080620433322117,0.021740400065711905,0.15952841626710812
WALLABY J124947+035042,15.7828981202455,24.25418836756952,0.028329134537950777,0.16748521795827853
WALLABY J124947+035042,17.361187932270052,24.37193327693192,0.02394632195542219,0.17612596463040792
WALLABY J124947+035042,19.09730672549706,24.65352359082462,0.03257575857949972,0.17514102691315853
WALLABY J124947+035042,21.007037398046766,24.925604358763465,0.03300643897023454,0.16974391030563174
WALLABY J124947+035042,23.107741137851445,25.183618689556575,0.03745029256561813,0.1648980957536032
WALLABY J124947+035042,25.41851525163659,25.336493695613946,0.04385602481131317,0.1604348622032068
WALLABY J124947+035042,27.960366776800253,25.48437851215987,0.045948109841007424,0.15773498830233168
WALLABY J124947+035042,30.75640345448028,25.622001801621387,0.03921678637104167,0.16062783286040294
WALLABY J124947+035042,33.83204379992831,25.977328076660825,0.042304006419047,0.16970169605107965
WALLABY J124947+035042,37.21524817992115,26.32457601647377,0.04799092313451667,0.17948309936550771
WALLABY J124947+035042,40.93677299791326,26.66867887185878,0.018072591684647962,0.17672706165716368
WALLABY J124947+035042,45.03045029770459,27.11638462548254,0.018965865416010357,0.17346703505314415
WALLABY J124947+035042,49.53349532747505,27.509481303336067,0.025166866273693803,0.17346703505314415
