galaxy_id,field_id,release_phase,distance_mpc,logMstar,logMHI,ell_maj_beams,robust_sample,full_stellar
WALLABY J125605+053051,NGC4808,2,101.86071461806917,8.982028497709194,9.343668013462707,1.3922136637607943,True,True
WALLABY J125618+052020,NGC4808,2,274.8011410375828,,10.323463606176617,1.0897896851783284,False,False
WALLABY J125620+052836,NGC4808,2,104.20520245028098,,9.793834062147226,1.9645031085849012,False,False
WALLABY J125627+060352,NGC4808,2,164.38730756772188,10.717157860667811,10.178946952143832,2.055333569614702,True,True
WALLABY J125631+071846,NGC4808,2,183.57520319143427,,9.691474240460048,1.2545774873413316,False,False
WALLABY J125636+030211,NGC4808,2,269.1708636343144,9.828776083396189,10.005780455912971,1.0540474525966181,True,True
WALLABY J125646+034002,NGC4808,2,39.92312021259635,7.650132378503595,8.309147177228581,2.060448512922138,True,True
WALLABY J125646+074748,NGC4808,2,215.0304935554057,,10.299417599748587,1.471528573922469,False,False
WALLABY J125647+055350,NGC4808,2,203.72064947660473,9.637504563934336,9.81550340449677,1.06022496303717,True,True
WALLABY J125647+055512,NGC4808,2,135.7815962544929,10.296756211919284,9.683145767938688,1.8365325530142524,True,True
WALLABY J125652+045727,NGC4808,2,104.94184636347359,8.893475219813903,9.432908898191286,1.1054971520391716,True,True
WALLABY J125652+071852,NGC4808,2,183.88829629147466,,9.914282867498947,1.2232025783080336,False,False
WALLABY J125653+080960,NGC4808,2,36.00359571543404,,8.336966650977446,1.013379297353759,False,False
WALLABY J125656+040352,NGC4808,2,11.871982629785228,,8.060335422497216,1.8164546134572201,False,False
WALLABY J125716+052221,NGC4808,2,159.36494876536315,,9.459870645436943,1.0329000826350019,False,False
WALLABY J125716+060334,NGC4808,2,205.28431292809137,10.401460029824223,9.857503204367182,1.0611157455632978,True,True
WALLABY J125718+045929,NGC4808,2,12.628493244035244,5.983428583969605,7.5104984574777625,1.3677241746140176,True,True
WALLABY J125734+035519,NGC4808,2,100.91534531730885,,9.46335713704094,1.5117718891490877,True,False
