checkfit_json,common_aperture_arcsec,contained,frame_status,galaxy_id,logMstar,logMstar_method_sd,n_intersecting_bricks,n_retained,pair_to_next_abs_delta_background_over_mean_RMS,pair_to_next_abs_delta_common_aperture_arcsec,pair_to_next_abs_delta_log10_Mstar_dex,pair_to_next_abs_delta_stage1_R50_arcsec,pair_to_next_pass,r_background,r_background_rms,reason,safe_radius_arcsec,size_pix,stage1_R50_arcsec,stage1_Rd_arcsec
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",49.53349532747505,True,success,WALLABY J125931-140755,10.185514875067767,0.1430279433505648,2,56,0.00012101290817570665,0.0,0.0008335494598590287,0.13076917112665498,True,1.42822e-05,0.00786754,,161.785,1280,14.714145630915684,8.767046217760738
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",49.53349532747505,True,success,WALLABY J125931-140755,10.186348424527626,0.1374407460372477,4,56,,,,,,1.51978e-05,0.00726473,,195.321,1536,14.84491480204234,8.8449616738044
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",54.48684486022256,True,success,WALLABY J125932-151419,8.236479421621603,0.22537283698745797,1,57,0.004078729447903851,0.0,0.000889569906934895,0.014370063428607693,True,0.000212938,0.00848217,,131.64190000000002,1024,6.9962457036231855,4.1685335304553055
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",54.48684486022256,True,success,WALLABY J125932-151419,8.235589851714668,0.22678028810564105,1,57,,,,,,0.000248204,0.00881047,,165.17790000000002,1280,7.010615767051793,4.177095564119432
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",87.75160851583708,True,success,WALLABY J125937+070246,10.818179743244665,0.10748413343495945,1,62,0.019433804809800972,0.0,0.01876062654922883,0.20576490268026504,False,0.000214384,0.00576172,,121.37412,1024,14.703716904144189,8.760832528438133
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",87.75160851583708,True,success,WALLABY J125937+070246,10.836940369793894,0.11273976509644966,1,62,0.005066875766097051,0.0,0.004370074303006177,0.16162179797862564,True,0.000104233,0.0055743,,154.91012,1280,14.909481806824454,8.883432267290837
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",87.75160851583708,True,success,WALLABY J125937+070246,10.8413104440969,0.11161562364975583,2,62,,,,,,0.000132342,0.0055209,,188.44612,1536,14.747860008845828,8.787134064988212
,,,quality_fail,WALLABY J125938+062651,,,,,,,,,,,,invalid retained r cumulative row 0,,1024,,
,,,quality_fail,WALLABY J125938+062651,,,,,,,,,,,,invalid retained r cumulative row 0,,1280,,
,,,quality_fail,WALLABY J125938+062651,,,,,,,,,,,,invalid retained r cumulative row 0,,1536,,
,,,quality_fail,WALLABY J125938+062651,,,,,,,,,,,,invalid retained r cumulative row 0,,1792,,
,,,quality_fail,WALLABY J125938+062651,,,,,,,,,,,,invalid retained r cumulative row 0,,2048,,
,,,quality_fail,WALLABY J125938+062651,,,,,,,,,,,,invalid retained r cumulative row 0,,2304,,
,,,quality_fail,WALLABY J125938+062651,,,,,,,,,,,,invalid retained r cumulative row 0,,2560,,
,,,quality_fail,WALLABY J125938+062651,,,,,,,,,,,,invalid retained r cumulative row 0,,2816,,
,,,quality_fail,WALLABY J125938+062651,,,,,,,,,,,,invalid retained r cumulative row 0,,3072,,
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J125939+045140,9.457503484285516,0.1544569377087303,2,42,0.007386680944896397,0.0,0.002935572165146283,0.03859401066267587,True,0.000156732,0.00507927,,129.96248,1024,5.02368260561687,2.9932324099243632
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J125939+045140,9.45456791212037,0.16211395965432873,2,42,,,,,,0.000118242,0.00534219,,163.49848,1280,5.062276616279546,3.01622766114014
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",54.48684486022256,True,success,WALLABY J125942-164952,7.441048283470902,0.1755544743533325,1,57,0.01737001925464806,9.456394562517971,0.028039480374088654,0.34813408113860334,False,0.000125723,0.00203696,,120.41520000000001,1024,16.59047125314893,9.885006707095915
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",45.03045029770459,True,success,WALLABY J125942-164952,7.4130088030968135,0.19566148831662114,3,55,0.014201136740770661,0.0,0.015605676041661631,0.10701633547738965,False,0.000162304,0.00217501,,153.9512,1280,16.242337172010327,9.677579945401572
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",45.03045029770459,True,success,WALLABY J125942-164952,7.397403127055152,0.19080343418298432,3,55,0.006847770224353754,0.0,0.01261381645557158,0.2199563623791292,True,0.000192899,0.0021338,,187.4872,1536,16.349353507487717,9.74134288364614
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",45.03045029770459,True,success,WALLABY J125942-164952,7.4100169435107235,0.1887567479123653,4,55,,,,,,0.000178842,0.00197177,,221.0232,1792,16.129397145108587,9.610287527580024
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J125943-150804,9.281203320609148,0.19324750195259638,2,42,0.0001638074619455093,0.0,0.008888079387951109,0.09613565134779645,True,5.49316e-07,0.00472462,,131.88032,1024,5.096013055850465,3.03632865323033
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J125943-150804,9.272315241221197,0.18833638007847273,2,42,,,,,,1.46484e-06,0.00645343,,165.41632,1280,4.999877404502668,2.979048691506299
,,,quality_fail,WALLABY J125956-192430,,,,,,,,,,,,common uncertainty aperture retains only 1 rows,,1024,,
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",0.6795605245462006,True,success,WALLABY J125956-192430,3.4918885095439016,0.21211803353958414,2,11,,,,,,6.78344e-05,0.00333143,,148.96009999999998,1280,0.5624337928834343,0.33511174758793544
,,,quality_fail,WALLABY J125956-192430,,,,,,,,,,,,common uncertainty aperture retains only 1 rows,,1536,,
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",1.0944390203869019,True,success,WALLABY J125956-192430,3.7068941045702046,0.18900103947612826,2,16,,,,,,7.04682e-05,0.00321048,,216.26004,1792,0.914530286794809,0.5448994112866558
,,,quality_fail,WALLABY J125956-192430,,,,,,,,,,,,common uncertainty aperture retains only 0 rows,,2048,,
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",0.7475165770008207,True,success,WALLABY J125956-192430,3.758839020507096,0.18664086396607887,3,12,,,,,,5.11581e-05,0.00358493,,283.33204,2304,0.590285242519969,0.3517063193911465
,,,quality_fail,WALLABY J125956-192430,,,,,,,,,,,,common uncertainty aperture retains only 1 rows,,2560,,
,,,quality_fail,WALLABY J125956-192430,,,,,,,,,,,,common uncertainty aperture retains only 2 rows,,2816,,
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",0.6795605245462006,True,success,WALLABY J125956-192430,3.4901993956995203,0.22557005336042227,4,11,,,,,,1.05942e-05,0.00349128,,383.7121,3072,0.574717858727963,0.34243089310289637
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",11.857924958862132,True,success,WALLABY J130003-183028,9.270009188703437,0.16600285131500903,2,41,0.0007108126557648446,0.0,0.08596147656117559,0.16602035825967842,False,3.05176e-06,0.00273287,,117.12186,1024,5.987847126880816,3.5677051065711844
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",11.857924958862132,True,success,WALLABY J130003-183028,9.184047712142261,0.15629189484847916,2,41,0.0005347259203270747,0.0,0.07949728384906152,0.29510523312151893,False,5.0354e-06,0.00284846,,151.24998,1280,5.821826768621138,3.4687861349597
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",11.857924958862132,True,success,WALLABY J130003-183028,9.263544995991323,0.19224227558226098,2,41,4.0320263186579105e-05,0.0,0.053283276157925386,0.29793748432929323,False,3.479e-06,0.00297284,,184.19386,1536,6.116932001742657,3.6446170178920725
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",11.857924958862132,True,success,WALLABY J130003-183028,9.316828272149248,0.17870288010587757,2,41,0.00013794706712343368,0.0,0.007457981136216318,0.354150891981325,True,3.60107e-06,0.00308218,,217.72986,1792,5.818994517413364,3.467098610732218
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",11.857924958862132,True,success,WALLABY J130003-183028,9.324286253285464,0.23084009211397666,2,41,,,,,,3.17383e-06,0.00311208,,251.02481999999998,2048,5.464843625432039,3.2560868866442156
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",128.4771300280371,True,success,WALLABY J130004-152151,9.385443499268764,0.15440734090561745,4,66,0.0,0.0,0.002017461349820948,0.0995061829779118,True,1.36719e-05,0.0070093,,133.22176000000002,1024,26.310379600887945,15.676364754958549
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",128.4771300280371,True,success,WALLABY J130004-152151,9.383426037918943,0.15690283829687843,4,66,,,,,,1.36719e-05,0.00679232,,166.75776000000002,1280,26.210873417910033,15.61707654842569
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",54.48684486022256,True,success,WALLABY J130010-130042,10.001442149439251,0.14519474238605573,1,57,0.0004946851389173995,5.448684486022259,0.011145627744374664,0.1195493548176838,False,0.000201862,0.00700552,,121.55490000000002,1024,10.008072877997224,5.963053491041132
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",59.93552934624482,True,success,WALLABY J130010-130042,10.012587777183626,0.14755201655166947,1,58,0.003087978825619548,5.448684486022259,0.013667508538597772,0.0980443282157264,False,0.000198404,0.00697509,,155.0909,1280,10.127622232814907,6.034283907354803
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",54.48684486022256,True,success,WALLABY J130010-130042,9.998920268645028,0.14079585125377392,1,57,0.0022119754076450177,5.448684486022259,0.012032234258553487,0.029385203179167263,False,0.000219696,0.00681516,,188.6269,1536,10.029577904599181,5.975866709481584
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",59.93552934624482,True,success,WALLABY J130010-130042,10.010952502903582,0.13754905049203348,1,58,0.0005930996380126244,5.993552934624489,0.0054349757112603925,0.07123839273176635,False,0.000234922,0.00695172,,222.1629,1792,10.058963107778348,5.993375128988371
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",65.92908228086931,True,success,WALLABY J130010-130042,10.005517527192321,0.1405198421112053,1,59,0.016872882748119666,0.0,0.014259785939053415,0.1001107761609692,False,0.000230789,0.00698523,,255.6989,2048,10.130201500510115,6.035820697846012
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",65.92908228086931,True,success,WALLABY J130010-130042,10.019777313131375,0.1473075253416704,2,59,0.009122374550818253,0.0,0.0015258698400035797,0.012385135321290264,True,0.000114214,0.0068328,,289.23490000000004,2304,10.230312276671084,6.095469135717597
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",65.92908228086931,True,success,WALLABY J130010-130042,10.018251443291371,0.14383194614613004,2,59,,,,,,5.28939e-05,0.00661109,,322.77090000000004,2560,10.217927141349794,6.0880897705476045
,,,quality_fail,WALLABY J130011+065105,,,,,,,,,,,,r-band AutoProf outputs missing,,1024,,
,,,quality_fail,WALLABY J130011+065105,,,,,,,,,,,,r-band AutoProf outputs missing,,1280,,
,,,quality_fail,WALLABY J130011+065105,,,,,,,,,,,,r-band AutoProf outputs missing,,1536,,
,,,quality_fail,WALLABY J130011+065105,,,,,,,,,,,,r-band AutoProf outputs missing,,1792,,
,,,quality_fail,WALLABY J130011+065105,,,,,,,,,,,,r-band AutoProf outputs missing,,2048,,
,,,quality_fail,WALLABY J130011+065105,,,,,,,,,,,,r-band AutoProf outputs missing,,2304,,
,,,quality_fail,WALLABY J130011+065105,,,,,,,,,,,,r-band AutoProf outputs missing,,2560,,
,,,quality_fail,WALLABY J130011+065105,,,,,,,,,,,,r-band AutoProf outputs missing,,2816,,
,,,quality_fail,WALLABY J130011+065105,,,,,,,,,,,,r-band AutoProf outputs missing,,3072,,
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",2.1327520339352053,True,success,WALLABY J130012+054417,10.301649902156592,0.22406873147974618,2,23,0.008858216166923002,0.0,0.028727692670063476,0.016565888880791135,False,8.83819e-05,0.00374544,,128.03154,1024,1.5570656335956343,0.9277376149613601
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",2.1327520339352053,True,success,WALLABY J130012+054417,10.272922209486529,0.21808471233152582,2,23,0.018397741953603327,0.0,0.0016890667095683654,0.004305944764858793,False,0.000120923,0.00360166,,161.56754,1280,1.5736315224764255,0.9376079748924889
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",2.1327520339352053,True,success,WALLABY J130012+054417,10.27123314277696,0.21839221873369324,2,23,0.004121798796004654,0.0,0.01823053601586544,0.028314798646422945,True,0.00018643,0.00351954,,195.10354,1536,1.5779374672412843,0.9401735616218554
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",2.1327520339352053,True,success,WALLABY J130012+054417,10.289463678792826,0.21721632983980158,2,23,,,,,,0.000200805,0.00345557,,228.63954,1792,1.5496226685948613,0.9233029151972195
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",106.17944630416288,True,success,WALLABY J130016-170140,9.900540267864201,0.12280920146333339,1,64,0.01433126284216245,40.25036402329357,0.04517043639846818,0.3543492918278961,False,0.000148258,0.00214032,,131.83053999999998,1024,9.887484685405543,5.891204109888737
