galaxy_id,rad_hi_source_arcsec,sigma_hi_source_weight
WALLABY J095244-474722,39.000000000078,5.028391091738974
WALLABY J095244-474722,45.00000000009,0.9161942512190796
WALLABY J095244-474722,51.000000000102006,0.3563573676854822
WALLABY J095244-474722,57.000000000114,0.7306228168810848
WALLABY J095244-474722,63.00000000012601,0.10943893773337583
WALLABY J095347-455759,3.000000000006,100.53169374829764
WALLABY J095347-455759,9.000000000018,78.52816020818321
WALLABY J095347-455759,15.00000000003,85.1659544779349
WALLABY J095347-455759,21.000000000042,75.73609613791545
WALLABY J095347-455759,27.000000000054,43.7172586871209
WALLABY J095347-455759,33.000000000066,46.40316801508178
WALLABY J095347-455759,39.000000000078,33.083134276365264
WALLABY J095347-455759,45.00000000009,20.622652363747978
WALLABY J095347-455759,51.000000000102006,12.369801946706314
WALLABY J095347-455759,57.000000000114,8.409037118984536
WALLABY J095347-455759,63.00000000012601,4.700217028627644
WALLABY J095347-455759,69.000000000138,2.4767036484226037
WALLABY J095347-455759,75.00000000015001,1.6418734978807368
WALLABY J095347-455759,81.000000000162,0.8194872254543019
WALLABY J095347-455759,87.000000000174,0.9298553455609861
WALLABY J095347-455759,93.000000000186,0.8167463154441928
WALLABY J095347-455759,99.000000000198,0.544154525217255
WALLABY J095347-455759,105.00000000021001,0.16679063947828124
WALLABY J095347-455759,111.000000000222,0.07332685182320857
WALLABY J095347-455759,117.000000000234,0.0003979697610740296
WALLABY J095354-433845,3.000000000006,87.02862899987647
WALLABY J095354-433845,9.000000000018,103.58904751205955
WALLABY J095354-433845,15.00000000003,86.88879982913114
WALLABY J095354-433845,21.000000000042,64.48094601194042
WALLABY J095354-433845,27.000000000054,39.481595781246334
WALLABY J095354-433845,33.000000000066,32.54852483067656
WALLABY J095354-433845,39.000000000078,23.426202523522548
WALLABY J095354-433845,45.00000000009,14.612628081885138
WALLABY J095354-433845,51.000000000102006,7.925498543315853
WALLABY J095354-433845,57.000000000114,3.9569162534975773
WALLABY J095354-433845,63.00000000012601,0.42146778516749156
WALLABY J095354-433845,69.000000000138,0.33456823925163065
WALLABY J095354-433845,75.00000000015001,0.2332100499358968
WALLABY J095354-433845,81.000000000162,0.2194194829217005
